movie_id,title,release_date,total_box_office,avg_ticket_price,screening_count,attendance_rate,country,overall_rating,description
46,少年先锋,,746000.0,,244.0,36.025,,,这是建国以来第一部反映党领导的少年先锋队100年历史，以真实历史和真实人物，在真实事件发生地拍摄的故事片。影片以三个少年往全国各地寻找少先队历史文物为主线，在时空穿越中奇遇了历史中的英雄少年——参与路矿罢工的安源儿童团；反围剿战斗壮烈牺牲的少共国际师小红军；为志愿军捐献战机的少先队员；八二三炮战中支援前线的英雄小八路；草原英雄小姐妹等。情节跌宕起伏，故事生动感人，在一系列观念碰撞中引发了少年之问。
47,向阳花开,,193000.0,,275.0,38.257894736842104,,6.3,"锒铛入狱，天崩开局，刑满释放女囚如何困境求生？
为给女儿购买价值20万的人工耳蜗，高月香（赵丽颖 饰）铤而走险，被判刑入狱，却因这段经历结识了黑妹（兰西雅 饰）、邓虹（啜妮 饰）、胡萍（王菊 饰）、郭爱美（程潇 饰）。她们虽然性格不同，但却都有“和生活硬碰硬”的态度，不服输、不认命的她们，面对命运挑战一路为彼此撑腰，向阳而生。"
48,邓小平小道,,27469000.0,,1649.0,13.009589041095891,,,文革期间邓小平被革职下放江西，面临多重高压危机四伏，但始终保持坚毅、乐观，初心不改。为了他的安全，工厂师傅为他专门开辟了一条近道。三年零四个月，他每天沿着这条小道去工厂劳动，风雨无阻，后人称之为“邓小平小道”“小平小道”。他在坚持劳动的同时还要照顾瘫痪在床的大儿子，每天为他擦背翻身，终因劳累过度、营养不良晕倒车间。危急时分，车间女工以一碗红糖水救了他。他深入基层感知群众生活的疾苦，得出“贫穷不是社会主义”的伟大结论，为他复出后进行治理整顿、改革开放奠定了坚实的思想基础。
49,楝树花开,,92000.0,,1139.0,6.072549019607841,,,故事以1983年八字桥畔的初遇为起点，讲述建筑师吴曼曼与丈夫徐定伟用四十年光阴，亲历越州从古建保护到有机更新的壮阔历程，呈现了古城“修旧如旧”的保护理念。老戏骨许还山饰演的匠心建筑师，正是无数越城文脉守护者的缩影。这四十年光阴，既是两人爱情的淬炼，亦是越州在古城保护与新城建设中蝶变的见证。
50,欢乐丛林之外星人大冒险,,3896000.0,,241.0,1.8666666666666665,,,外星人福恩特着陆地球，他本来要来征服地球的，当他在丛林的小伙伴感召下学会了爱与关怀之后，深深地爱上了这片土地，为了这里的生物不被自己的父亲俘获，他同小伙伴一起反抗自己的父亲，并最终用爱化解了一切危机。本片由邢海顺任编剧，著名配音演员李凤良为猴子蒙奇配音。
51,这个杀手不太冷,,17441000.0,,156523.0,6.929702970297028,,9.4,"里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。
女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……"
52,敢死队,2010-08-20,214430000.0,32.0,,,美国,7.0,"其貌不扬的退伍老兵巴尼·罗斯（西尔维斯特·史泰龙 Sylvester Stallone 饰）生活在城市的某个角落，事实上他却是一支特种兵的领袖，其麾下云集了李（杰森·斯坦森 Jason Statham 饰）、杨（李连杰 Jet Li 饰）等一众高手。正所谓艺高人胆大，只要酬金给足，再危险的任务也敢接。这天，来自中情局的教堂先生（布鲁斯·威利斯 Bruce Willis 饰）联系到巴尼，雇用他们前往位于南美的比莱纳岛，铲除与美国政府作对的独裁将军加尔萨（David Zayas 饰）。
由于任务艰险，巴尼和李先行探路，发现加尔萨与前中情局官员詹姆斯·门罗相互勾结，残酷压榨比莱纳岛的人民。不久巴尼和他的战友赶赴小岛，而更大的挑战正等待着这群骁勇的战士们……"
53,少年岳飞传奇,,831000.0,,1.0,,,7.0,作为一部具有传奇风格的动画巨制，本片以名留千史的历史名将——岳飞为主角，讲述了他如何由一个饱受磨难的孩子，变成一个文武全才、充满英气的少年。本片故事围绕丰富情节展开：一只千年鳖精为何想尽办法要他的性命；一条小蛇如何化身一个美丽的少女(红豆)和岳飞发展出一段懵懂的爱恋；两个肝胆相照、共患难的好兄弟(王蜂、牛皋)如何和岳飞一起踏上惊奇又令人兴奋的旅途；收服了千年鳖精、巨蟒、恶豹，打败所有高手，枪挑小梁王，岳母刺字，最后成为武状元。
55,龙神之子,,2006000.0,,252.0,20.866666666666664,,,巢州大旱，百姓民不聊生。黄霸天要强娶玉姑，白龙出手相救。焦姥姥恳求白龙降水拯救巢州百姓。白龙私降大雨，犯了天条，被罚到人间。玉帝为了避免无敌的黄霸天作乱，下令把巢州沉到水底。白龙奋力与天兵周旋，玉姑与姥姥则带着一州的百姓撤出了巢州城。最后，大水把下沉的巢州城与黄霸天一起淹入水底，变成了现在的巢湖。
56,白门柳,,55000.0,,1.0,,,,"该剧改编自著名作家刘斯奋获得茅盾文学奖一等奖的同名长篇历史小说《白门柳》原著。
该剧以明朝灭亡、清军入关这一改朝换代的历史巨变为背景，通过秦淮名妓柳如是与江南名士钱牧斋的一段传奇姻缘，柳如是一心想辅佐丈夫报效国家，怎奈明末朝廷腐败，丈夫与自己的志向又有分歧，于是跳河自杀，未遂，丈夫死后，又起了遗产之争，于是再次上吊自杀，非常悲情。以此带出当时“复社”一批知识分子在国破家亡、山河破碎之际的坎坷遭遇及悲惨命运，同时细腻展现了江南的风物人文，堪称为一幅末世的《清明上河图》。其中既有政治场中严酷的正邪之战、社党内部的恩怨纷争，又有秦淮两岸男女在乱世中的感情纠葛，交织成一曲波澜壮阔、悲风四起的末世挽歌，具有极强的历史穿透力和艺术感染力。
崇祯十五年，皇帝罢相，另选首辅大臣，江南名士钱牧斋的呼声最高。钱本已厌倦官场争斗，可是当他与才情横溢，心高气傲的名妓柳如是一..."
57,喜羊羊与灰太狼之羊年喜羊羊,,67608000.0,,3.0,,,7.5,"在阳光明媚的日子里，灰太狼突然闯入羊村，虽然他被小羊羊们击退，却把村长的变身魔毯打劫回去。表现英勇的喜羊羊受到伙伴们的称赞，而懒羊羊对此反而有些愤愤不平。为了证明自己的实力，他将慢羊羊的时空照相机错认为手枪，将其偷走后闯入狼堡。得知消息的喜羊羊匆匆赶去营救，结果在混乱之中被卷入时空乱流回到了远古时代，灰太狼和懒羊羊更被魔毯互换了身体。灰太狼无意中被原始羊的千金相为驸马，懒羊羊则成为几只笨狼的首领。
可怕的是有一条能把任何生物变成石头的恶龙肆虐，为了保卫原始时代的朋友们，喜羊羊他们携手挑战恶龙，懒羊羊更成为了足以改变历史的英雄人物……"
58,申纪兰,,4835000.0,,572.0,30.733333333333334,,,电影改编自申纪兰最后一次参加全国人民代表大会的履职历程。电影以91岁身患重病的申纪兰（岳红 饰）坚持要参加全国人代会为切口，讲述了她发动妇女促进同工同酬、带领大家植树造林、发展当地企业帮助老百姓脱贫致富等故事，突出了申纪兰“忠于党”、“人民代表为人民”、“农民身份”、“一辈子不脱离劳动”、“艰苦奋斗”的人物标签。
59,新大头儿子和小头爸爸6：迷你大冒险,,28244000.0,,183877.0,2.061718749999999,,5.6,大头儿子和小头爸爸在体验“祖传反派”王博士发明的新产品“迷你乐园”时，被意外弹出，以迷你状态回归现实世界！父子俩在野外“遭遇”一群神奇“伙伴”，惊险、躲藏、追逐、救援……好伙伴不打不相识，闪电司令部就此集结，为对抗共同敌人开启了一场惊险刺激的大冒险！他们会遇到怎样的危机？这背后又隐藏着怎样的大阴谋？他们能否成功战胜邪恶？这场奇幻冒险之旅，又是否会改变大头儿子和小头爸爸的关系？
60,孩子王,,,,,,,8.3,"文化大革命期间，插队七年的知青老杆（谢园饰）被抽到云贵山区的某简陋小学担任老师，知青伙伴高兴地称他为“孩子王”。但那里师资奇缺，教材稀少，学校分配他教初三，令他吃惊不小。老杆苦恼于学校的政治学习材料多如牛毛，批判文章学了一篇又一篇，但孩子们连小学课本上的生字都不认得，老杆感慨万端，只得从头教起。
几个月过去老杆和学生们相处得很好，家境贫寒的学生王福很想得到他手中的字典。在一次布置作文时，他以字典做赌注，今天就能写出记叙明天劳动的作文。结果王福输了，字典得不到了，他决心把字典全部抄下来。
然而老杆最终还是被退回队里。临走，他把唯一的一本字典留给王福……"
61,纳尼亚传奇2：凯斯宾王子,2008-06-06,66310000.0,29.0,,,英国/美国,7.1,"邪恶的勋爵弥若兹（塞吉·卡斯特里图）害死了自己的兄长，并长久挟制王子凯斯宾（本·巴恩斯），伺机篡位。迫于弥若兹的谋害，凯斯宾在深夜逃离城堡，奔向纳尼亚丛林深处。在敌人的追击下，凯斯宾慌张的吹响了号角。
在另一个世界，彼得（威廉·莫斯里）、苏珊（安娜·帕波维尔 ）、埃蒙德（斯堪德·凯恩斯）和露西（乔基·亨莉）四人已成为伦敦街头的普通学生。可是号角的吹响，让他们再次感到纳尼亚的呼唤。1300年后，受制于台尔马人的纳尼亚，正等待国王和女王的拯救。"
62,后池新愚公,,,,13.0,,,,该片讲述了后池村百姓在村党支部带领下，不等不靠、自力更生，通过钎凿锤击修筑山间致富路的艰难历程。
63,孤独摇滚（上）,,19811000.0,,268705.0,2.182051282051283,,8.2,后藤独是一个极度内向阴沉的女生，因向往乐团活动而开始练习吉他。某天，后藤独在路上被鼓手伊地知虹夏邀请去自己组织的女高中生乐队补缺，于是初相识的后藤、伊地知和山田正式以“纽带乐队”之名开始活动。其后，阳光女生喜多也加入团队，个性鲜明的四个女孩各司其职，乐队准备步入正轨。被大家推举为乐队的原创作品作词的后藤独，渐渐发现难以调和词作中的“乐队风格”与个人风格，为此苦恼不已。经过一番自我探索与朋友的鼓励，原创曲目终于创作完成，后藤独也在意外结识的广井菊里的帮助下再度实现突破，初出茅庐的“纽带乐队”终于迎来了第一次登台表演的机会。没想到演出当日受到台风的影响，直到开场前也只有零散的几位观众到场。在这样沉重的氛围下，纽带乐队开始了他们第一场演出。
64,加勒比海盗5：死无对证,2017-05-26,1179910000.0,36.0,,,美国,7.2,故事发生在《加勒比海盗3：世界的尽头》沉船湾之战20年后。 男孩亨利（布兰顿·思怀兹 Brenton Thwaites 饰）随英国海军出航寻找被聚魂棺诅咒的父亲“深海阎王”威尔·特纳（奥兰多·布鲁姆 Orlando Bloom 饰），却在百慕大三角遭遇被解封的亡灵萨拉查船长（哈维尔·巴登 Javier Bardem 饰）。获取自由的萨拉查屠尽加勒比海盗，征服了整个海域，手刃了“黑胡子”爱德华·蒂奇（伊恩·麦柯肖恩 Ian McShane 饰）的里海海盗王赫克托·巴博萨船长（杰弗里·拉什 Geoffrey Rush 饰）在女巫Haifaa Meni(格什菲·法拉哈尼 Golshifteh Farahani 饰)口中得知了萨拉查的真实目的：为寻找他的宿敌杰克船长（约翰尼·德普 Johnny Depp 饰）。海盗的命运皆压在落魄的老杰克被封印的黑珍珠号，以...
65,澳门风云3,2016-02-08,1118180000.0,36.0,,,中国/中国香港,4.5,石一坚（周润发 饰）在女儿（童菲 饰）的婚礼上，因误用兄弟小马（张家辉 饰）的“催眠治疗”加上机器人炸弹袭击而变得精神错乱。神秘人物易天行（张学友 饰）一心想要置石一坚于死地，幸亏龙五（向华强 饰）带领儿子龙十五（向佐 饰）及时营救。“赌侠”刀仔（刘德华 饰）与赌神表妹高菲（李宇春 饰）也一起来帮助石一坚恢复记忆，众人终于知道易天行就是幕后黑手，为了调查清楚真相，石一坚与“赌神”（周润发 饰）联手，最后大战一触即发。
